id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_103,REG - Stock Exch Notice - Admission to Trading - 14/07/2010,reg - stock exch notice|admission|trading|exch,nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,0.97878444,1.0,245
nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,nifty_227,REG - Stock Exch Notice - Admission to Trading - 28/02/2011,reg - stock exch notice|admission|trading|exch,0.9787782,1.0,68
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_154,REG - Stock Exch Notice - Admission to Trading - 13/10/2010,reg - stock exch notice|admission|trading|exch,0.9787431,1.0,13
nifty_362,REG - Stock Exch Notice - Admission to Trading - 27/10/2011,reg - stock exch notice|admission|trading|exch,nifty_478,REG - Stock Exch Notice - Admission to Trading - 31/05/2012,reg - stock exch notice|admission|trading|exch,0.9787343,1.0,217
nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,0.97871476,1.0,34
nifty_122,REG - Stock Exch Notice - Admission to Trading - 17/08/2010,reg - stock exch notice|admission|trading|exch,nifty_367,REG - Stock Exch Notice - Admission to Trading - 07/11/2011,reg - stock exch notice|admission|trading|exch,0.9787085,1.0,447
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_498,REG - Stock Exch Notice - Admission to Trading - 10/07/2012,reg - stock exch notice|admission|trading|exch,0.9786998,1.0,712
nifty_275,REG - Stock Exch Notice - Admission to Trading - 24/05/2011,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.97866493,1.0,454
nifty_309,REG - Stock Exch Notice - Admission to Trading - 25/07/2011,reg - stock exch notice|admission|trading|exch,nifty_355,REG - Stock Exch Notice - Admission to Trading - 17/10/2011,reg - stock exch notice|admission|trading|exch,0.9786644,1.0,83
nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,nifty_499,REG - Stock Exch Notice - Admission to Trading 11/07/2012,reg - stock exch notice|admission|trading|exch,0.9786534,1.0,147
nifty_367,REG - Stock Exch Notice - Admission to Trading - 07/11/2011,reg - stock exch notice|admission|trading|exch,nifty_478,REG - Stock Exch Notice - Admission to Trading - 31/05/2012,reg - stock exch notice|admission|trading|exch,0.97865206,1.0,206
nifty_358,REG - Stock Exch Notice - Admission to Trading - 20/10/2011,reg - stock exch notice|admission|trading|exch,nifty_498,REG - Stock Exch Notice - Admission to Trading - 10/07/2012,reg - stock exch notice|admission|trading|exch,0.9786363,1.0,264
nifty_103,REG - Stock Exch Notice - Admission to Trading - 14/07/2010,reg - stock exch notice|admission|trading|exch,nifty_444,REG - Stock Exch Notice - Admission to Trading - 29/03/2012,reg - stock exch notice|admission|trading|exch,0.9786283,1.0,624
nifty_142,REG - Stock Exch Notice - Admission to Trading - 22/09/2010,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.9785863,1.0,698
nifty_166,REG - Stock Exch Notice - Admission to Trading - 03/11/2010,reg - stock exch notice|admission|trading|exch,nifty_493,REG - Stock Exch Notice - Admission to Trading - 27/06/2012,reg - stock exch notice|admission|trading|exch,0.9785779,1.0,602
nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,nifty_486,REG - Stock Exch Notice - Admission to Trading - 14/06/2012,reg - stock exch notice|admission|trading|exch,0.9785777,1.0,456
nifty_166,REG - Stock Exch Notice - Admission to Trading - 03/11/2010,reg - stock exch notice|admission|trading|exch,nifty_500,REG - Stock Exch Notice - Admission to Trading - 12/07/2012,reg - stock exch notice|admission|trading|exch,0.97851914,1.0,617
nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,nifty_243,REG - Stock Exch Notice - Admission to Trading - 28/03/2011,reg - stock exch notice|admission|trading|exch,0.97851527,1.0,104
nifty_103,REG - Stock Exch Notice - Admission to Trading - 14/07/2010,reg - stock exch notice|admission|trading|exch,nifty_353,REG - Stock Exch Notice - Admission to Trading - 12/10/2011,reg - stock exch notice|admission|trading|exch,0.9785145,1.0,455
nifty_141,REG - Stock Exch Notice - Admission to Trading - 21/09/2010,reg - stock exch notice|admission|trading|exch,nifty_234,REG - Stock Exch Notice - Admission to Trading - 10/03/2011,reg - stock exch notice|admission|trading|exch,0.97847915,1.0,170
nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,nifty_362,REG - Stock Exch Notice - Admission to Trading - 27/10/2011,reg - stock exch notice|admission|trading|exch,0.97847563,1.0,351
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_234,REG - Stock Exch Notice - Admission to Trading - 10/03/2011,reg - stock exch notice|admission|trading|exch,0.9784577,1.0,161
nifty_141,REG - Stock Exch Notice - Admission to Trading - 21/09/2010,reg - stock exch notice|admission|trading|exch,nifty_427,REG - Stock Exch Notice - Admission to Trading - 29/02/2012,reg - stock exch notice|admission|trading|exch,0.97844976,1.0,526
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_427,REG - Stock Exch Notice - Admission to Trading - 29/02/2012,reg - stock exch notice|admission|trading|exch,0.97842574,1.0,517
nifty_227,REG - Stock Exch Notice - Admission to Trading - 28/02/2011,reg - stock exch notice|admission|trading|exch,nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,0.97841793,1.0,352
nifty_139,REG - Stock Exch Notice - Admission to Trading - 16/09/2010,reg - stock exch notice|admission|trading|exch,nifty_534,REG - Stock Exch Notice - Admission to Trading - 12/09/2012,reg - stock exch notice|admission|trading|exch,0.9783621,1.0,727
nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,nifty_493,REG - Stock Exch Notice - Admission to Trading - 27/06/2012,reg - stock exch notice|admission|trading|exch,0.97835696,1.0,561
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_318,REG - Stock Exch Notice - Admission to Trading - 10/08/2011,reg - stock exch notice|admission|trading|exch,0.9783458,1.0,314
nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,nifty_498,REG - Stock Exch Notice - Admission to Trading - 10/07/2012,reg - stock exch notice|admission|trading|exch,0.97834504,1.0,195
nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,nifty_499,REG - Stock Exch Notice - Admission to Trading 11/07/2012,reg - stock exch notice|admission|trading|exch,0.978339,1.0,609
nifty_139,REG - Stock Exch Notice - Admission to Trading - 16/09/2010,reg - stock exch notice|admission|trading|exch,nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,0.978323,1.0,55
nifty_376,REG - Stock Exch Notice - Admission to Trading - 22/11/2011,reg - stock exch notice|admission|trading|exch,nifty_427,REG - Stock Exch Notice - Admission to Trading - 29/02/2012,reg - stock exch notice|admission|trading|exch,0.97832274,1.0,99
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_243,REG - Stock Exch Notice - Admission to Trading - 28/03/2011,reg - stock exch notice|admission|trading|exch,0.9782986,1.0,89
nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,nifty_309,REG - Stock Exch Notice - Admission to Trading - 25/07/2011,reg - stock exch notice|admission|trading|exch,0.9782826,1.0,258
nifty_166,REG - Stock Exch Notice - Admission to Trading - 03/11/2010,reg - stock exch notice|admission|trading|exch,nifty_505,REG - Stock Exch Notice - Admission to Trading - 23/07/2012,reg - stock exch notice|admission|trading|exch,0.97828007,1.0,628
nifty_360,REG - Stock Exch Notice - Admission to Trading - 25/10/2011,reg - stock exch notice|admission|trading|exch,nifty_444,REG - Stock Exch Notice - Admission to Trading - 29/03/2012,reg - stock exch notice|admission|trading|exch,0.9782779,1.0,156
nifty_367,REG - Stock Exch Notice - Admission to Trading - 07/11/2011,reg - stock exch notice|admission|trading|exch,nifty_505,REG - Stock Exch Notice - Admission to Trading - 23/07/2012,reg - stock exch notice|admission|trading|exch,0.97826254,1.0,259
nifty_189,REG - CQS Divers Fnd Ltd - Holding(s) in Company,reg - cqs|fnd ltd|company|cqs|fnd|ltd|holding(s,nifty_376,REG - CQS Divers Fnd LtdCQS Divers Fnd Ltd. - Holding(s) in Company,cqs divers fnd ltdcqs divers fnd ltd.|holding(s|company|cqs|divers|fnd|ltdcqs|ltd.,0.9782585,0.36363636363636365,341
nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.97825676,1.0,187
nifty_141,REG - Stock Exch Notice - Admission to Trading - 21/09/2010,reg - stock exch notice|admission|trading|exch,nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,0.9782444,1.0,463
nifty_110,REG - Stock Exch Notice - Admission to Trading - 27/07/2010,reg - stock exch notice|admission|trading|exch,nifty_360,REG - Stock Exch Notice - Admission to Trading - 25/10/2011,reg - stock exch notice|admission|trading|exch,0.97824335,1.0,455
nifty_309,REG - Stock Exch Notice - Admission to Trading - 25/07/2011,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.9782218,1.0,357
nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,nifty_534,REG - Stock Exch Notice - Admission to Trading - 12/09/2012,reg - stock exch notice|admission|trading|exch,0.978189,1.0,259
nifty_333,REG - Ruffer Investment Co - Investment Monthly Report - August 2011,reg - ruffer investment co - investment monthly report|ruffer|investment|co|monthly|report|august,nifty_498,REG - Ruffer Investment Co - Investment Monthly Report - June 2012,reg - ruffer investment co - investment monthly report|ruffer|investment|co|monthly|report|june,0.9781825,0.75,307
nifty_142,REG - Stock Exch Notice - Admission to Trading - 22/09/2010,reg - stock exch notice|admission|trading|exch,nifty_438,REG - Stock Exch Notice - Admission to Trading - 20/03/2012,reg - stock exch notice|admission|trading|exch,0.9781683,1.0,545
nifty_227,REG - Stock Exch Notice - Admission to Trading - 28/02/2011,reg - stock exch notice|admission|trading|exch,nifty_360,REG - Stock Exch Notice - Admission to Trading - 25/10/2011,reg - stock exch notice|admission|trading|exch,0.9781614,1.0,239
nifty_234,REG - Stock Exch Notice - Admission to Trading - 10/03/2011,reg - stock exch notice|admission|trading|exch,nifty_486,REG - Stock Exch Notice - Admission to Trading - 14/06/2012,reg - stock exch notice|admission|trading|exch,0.9781302,1.0,462
nifty_139,REG - Stock Exch Notice - Admission to Trading - 16/09/2010,reg - stock exch notice|admission|trading|exch,nifty_234,REG - Stock Exch Notice - Admission to Trading - 10/03/2011,reg - stock exch notice|admission|trading|exch,0.97808903,1.0,175
nifty_486,REG - Stock Exch Notice - Admission to Trading - 14/06/2012,reg - stock exch notice|admission|trading|exch,nifty_499,REG - Stock Exch Notice - Admission to Trading 11/07/2012,reg - stock exch notice|admission|trading|exch,0.9780444,1.0,27
nifty_353,REG - Stock Exch Notice - Admission to Trading - 12/10/2011,reg - stock exch notice|admission|trading|exch,nifty_493,REG - Stock Exch Notice - Admission to Trading - 27/06/2012,reg - stock exch notice|admission|trading|exch,0.9780344,1.0,259
nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.9780238,1.0,615
nifty_275,REG - Stock Exch Notice - Admission to Trading - 24/05/2011,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.9780203,1.0,420
nifty_243,REG - Stock Exch Notice - Admission to Trading - 28/03/2011,reg - stock exch notice|admission|trading|exch,nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,0.97800785,1.0,324
nifty_121,REG - Stock Exch Notice - Admission to Trading - 16/08/2010,reg - stock exch notice|admission|trading|exch,nifty_243,REG - Stock Exch Notice - Admission to Trading - 28/03/2011,reg - stock exch notice|admission|trading|exch,0.9780032,1.0,224
nifty_152,REG - Stock Exch Notice - Admission to Trading - 11/10/2010,reg - stock exch notice|admission|trading|exch,nifty_360,REG - Stock Exch Notice - Admission to Trading - 25/10/2011,reg - stock exch notice|admission|trading|exch,0.97799367,1.0,379
nifty_444,REG - Stock Exch Notice - Admission to Trading - 29/03/2012,reg - stock exch notice|admission|trading|exch,nifty_500,REG - Stock Exch Notice - Admission to Trading - 12/07/2012,reg - stock exch notice|admission|trading|exch,0.9779757,1.0,105
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_227,REG - Stock Exch Notice - Admission to Trading - 28/02/2011,reg - stock exch notice|admission|trading|exch,0.97797424,1.0,61
nifty_376,REG - Stock Exch Notice - Admission to Trading - 22/11/2011,reg - stock exch notice|admission|trading|exch,nifty_476,REG - Stock Exch Notice - Admission to Trading - 29/05/2012,reg - stock exch notice|admission|trading|exch,0.97797257,1.0,189
nifty_122,REG - Stock Exch Notice - Admission to Trading - 17/08/2010,reg - stock exch notice|admission|trading|exch,nifty_318,REG - Stock Exch Notice - Admission to Trading - 10/08/2011,reg - stock exch notice|admission|trading|exch,0.9779585,1.0,358
nifty_103,REG - Stock Exch Notice - Admission to Trading - 14/07/2010,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.9779501,1.0,768
nifty_122,REG - Stock Exch Notice - Admission to Trading - 17/08/2010,reg - stock exch notice|admission|trading|exch,nifty_486,REG - Stock Exch Notice - Admission to Trading - 14/06/2012,reg - stock exch notice|admission|trading|exch,0.97794527,1.0,667
nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,nifty_244,REG - Stock Exch Notice - Admission to Trading -  29/03/2011,reg - stock exch notice|admission|trading|exch,0.9779343,1.0,13
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,0.9779109,1.0,138
